counter,frame,x,y,w,h
2,1408,674,315,10,9
1,1409,496,317,11,9
2,1409,671,316,10,9
1,1410,497,316,11,9
2,1410,670,317,10,9
1,1411,498,317,11,9
2,1411,670,318,10,9
1,1412,498,318,11,9
2,1412,672,319,10,9
1,1413,499,319,11,9
2,1413,671,320,10,9
1,1414,499,318,11,9
2,1414,673,319,10,9
1,1415,497,320,11,9
2,1415,672,322,10,9
1,1416,499,321,11,9
2,1416,673,323,10,9
1,1417,499,321,11,9
2,1417,674,323,10,9
1,1418,502,322,11,9
2,1418,675,323,10,9
1,1419,502,324,11,9
2,1419,675,325,10,9
1,1420,502,325,11,9
2,1420,674,327,10,9
1,1421,501,323,11,9
2,1421,674,326,10,9
1,1422,502,324,11,9
2,1422,676,327,10,9
1,1423,501,327,11,9
2,1423,676,330,10,9
1,1424,501,327,11,9
2,1424,676,330,10,9
1,1425,502,326,11,9
2,1425,675,330,10,9
1,1426,501,328,11,9
2,1426,677,334,10,9
1,1427,504,330,11,9
2,1427,678,335,10,9
1,1428,504,329,11,9
2,1428,680,334,10,9
1,1429,504,329,11,9
2,1429,678,334,10,9
1,1430,504,330,11,9
2,1430,679,336,10,9
1,1431,505,332,11,9
2,1431,679,338,10,9
1,1432,506,332,11,9
2,1432,681,340,10,9
1,1433,505,333,11,9
2,1433,680,341,10,9
1,1434,505,335,11,9
2,1434,680,341,10,9
1,1435,505,335,11,9
2,1435,681,342,10,9
1,1436,505,335,11,9
2,1436,681,342,10,9
1,1437,507,335,11,9
2,1437,682,341,10,9
1,1438,506,337,11,9
2,1438,682,343,10,9
1,1439,504,339,11,9
2,1439,688,345,10,9
1,1440,506,338,11,9
2,1440,690,344,10,9
1,1441,505,339,11,9
2,1441,691,345,10,9
1,1442,504,341,11,9
2,1442,689,347,10,9
1,1443,507,341,11,9
2,1443,692,347,10,9
1,1444,505,343,11,9
2,1444,691,348,10,9
1,1445,507,345,11,9
2,1445,686,349,10,9
1,1446,509,346,11,9
2,1446,689,350,10,9
1,1447,508,349,11,9
2,1447,687,353,10,9
1,1448,509,349,11,9
2,1448,688,353,10,9
1,1449,511,352,11,9
2,1449,689,351,10,9
1,1450,514,356,11,9
2,1450,689,354,10,9
1,1451,514,356,11,9
2,1451,689,355,10,9
1,1452,515,355,11,9
2,1452,691,355,10,9
1,1453,514,357,11,9
2,1453,691,357,10,9
1,1454,512,354,11,9
2,1454,693,357,10,9
1,1455,511,354,11,9
2,1455,691,358,10,9
1,1456,513,357,11,9
2,1456,692,361,10,9
