ICAO,CALLSIGN,ALTITUDE,LONGITUDE,LATITUDE,TIMESTAMP,DISTANCE,BHATDOTRHAT,BHATDOTRHATV,DF,TC,ALTCOR,ARCANG,T,AS,M,RP,RSURF,H,PBARO,VRATE,GS,HDNG,MHDNG,ROLL,TRACK,RTRACK
4066cd,TOM3KM,2610.773924678895,-3.2369086093022568,50.76186013879441,485.8404635,14.067656115718174,0.23513061281180975,0.05160997236141979,17,19,-75.0,0.0022068791988252086,0.0,0.0,0.0,6366.1703616700115,6365.35173777777,0.8186238922421272,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2605.0945276517587,-3.23703696367507,50.761837398488716,485.95404525,14.058178791863758,0.23516481120959212,0.05162542542837403,4,27,-75.0,0.002205402807189175,0.0,0.0,0.0,6366.168638929341,6365.351746117312,0.8168928120282559,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2371521,50.761817,486.05593025,14.049677451279488,0.23520359739880192,0.05165372885158039,17,11,-75.0,0.0022040784556816716,0.0,0.0,0.0,6366.167093598042,6365.351753598042,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237187947865108,50.76181335883415,486.09116775,14.047126766398785,0.23521701182037802,0.05166351774960497,4,27,-75.0,0.002203677216253803,0.0,0.0,0.0,6366.167094931863,6365.351754931863,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237222886244827,50.76180981004722,486.12551125,14.044640794176,0.2352300859087043,0.05167305829644588,21,16,-75.0,0.002203286156550617,0.0,0.0,0.0,6366.167096231845,6365.351756231845,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2372513865056574,50.76180691519765,486.15352625,14.04261291373803,0.2352407508259219,0.05168084080026025,4,27,-75.0,0.0022029671576837347,0.0,0.0,0.0,6366.167097292278,6365.351757292278,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.23742625084024,50.761789153748204,486.32541325,14.030170783277885,0.23529845499936314,0.05172920543110545,0,29,-75.0,0.0022010099291193334,0.0,0.0,0.0,6366.1671037986025,6365.351763798602,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2374306985696832,50.761788701980144,486.32978525,14.029854313769594,0.23529838409464413,0.051730557963845,0,29,-75.0,0.0022009601463941503,0.0,0.0,0.0,6366.167103964092,6365.351763964092,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237433630490144,50.76178840417695,486.33266725,14.029645698691164,0.23529833735461664,0.0517314495464972,0,29,-75.0,0.002200927329876772,0.0,0.0,0.0,6366.1671040731835,6365.351764073183,0.81534,1010.0,-960.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237441685895831,50.761787585967326,486.3405855,14.029072532020527,0.23529820893712092,0.051733899155912796,17,19,-75.0,0.0022008371670076774,0.0,0.0,0.0,6366.1671043729075,6365.351764372907,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2374561509354054,50.76178611671364,486.35480425,14.028043300359725,0.23529797833865945,0.05173829790360049,5,24,-75.0,0.002200675262130345,0.0,0.0,0.0,6366.16710491112,6365.35176491112,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2374561509354054,50.76178611671364,486.35480425,14.028043300359725,0.23529797833865945,0.05173829790360049,5,24,-75.0,0.002200675262130345,0.0,0.0,0.0,6366.16710491112,6365.35176491112,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2376099,50.7617705,486.5059355,14.017103585726822,0.23529552730507872,0.05178505224111089,17,11,-75.0,0.0021989543734100003,0.0,0.0,0.0,6366.167110631791,6365.351770631791,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237681910485272,50.76175944522861,486.57102275,14.011883029230363,0.23529447172567058,0.05180518779384484,11,14,-75.0,0.0021981331288559148,0.0,0.0,0.0,6366.167114681345,6365.351774681345,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237718554240847,50.76175381982089,486.6041435,14.009226460600097,0.235293934576203,0.051815434111030054,0,6,-75.0,0.002197715224649411,0.0,0.0,0.0,6366.16711674203,6365.35177674203,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2377787935181166,50.76174457211986,486.65859125,14.004859283388278,0.23529305154728844,0.05183227820171401,4,27,-75.0,0.0021970282249963347,0.0,0.0,0.0,6366.167120129623,6365.351780129623,0.81534,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.237924755888843,50.76172216454085,486.7905205,13.994277424373477,0.2352909079520189,0.051873063723101125,17,19,-75.0,0.0021953635951635,0.0,0.0,0.0,6366.167128337908,6365.351788337908,0.81534,1010.0,-832.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.2379945074461634,50.76171145655135,486.853566,13.989220633763987,0.2352805098088704,0.05182554406215681,4,27,-75.0,0.002194568112583815,0.0,0.0,0.0,6366.167132260431,6365.351792260431,0.81534,1010.0,-832.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2600.0,-3.238146,50.7616882,486.99049375,13.978237852116148,0.23525792620900196,0.05172233669202146,17,11,-75.0,0.0021928404137028404,0.0,0.0,0.0,6366.1671407797085,6365.351800779708,0.81534,1010.0,-832.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2596.7404942337025,-3.2382253102943057,50.76167465349404,487.05505025,13.972399024481676,0.23524727885545305,0.05167367813603009,4,27,-75.0,0.002191930208804425,0.0,0.0,0.0,6366.166152250059,6365.351805747417,0.8143465026424326,1010.0,-832.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2586.6337618482853,-3.2384712273067073,50.76163264991424,487.25522025,13.954294602346165,0.2352142646623062,0.051522802807398814,4,27,-75.0,0.002189107941263346,0.0,0.0,0.0,6366.163087121374,6365.351821150763,0.8112659706113573,1010.0,-832.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2585.6100367522126,-3.238496136585745,50.76162839531275,487.27549575,13.952460780040079,0.23521092060838628,0.05150752043378804,17,19,-75.0,0.002188822069826421,0.0,0.0,0.0,6366.1627766501915,6365.351822710989,0.8109539392020744,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2583.284218461336,-3.2385527283963986,50.761618729211925,487.32156,13.948294488251323,0.23520292148336155,0.0515102192910777,20,16,-75.0,0.002188172593693239,0.0,0.0,0.0,6366.162071285481,6365.3518262556945,0.8102450297870152,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2582.7838299350524,-3.2385649038500204,50.761616649597215,487.3314705,13.947398130777302,0.2352011761210029,0.05151307178626098,20,16,-75.0,0.002188032862052803,0.0,0.0,0.0,6366.161919529684,6365.35182701832,0.810092511364204,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2582.7838299350524,-3.2385649038500204,50.761616649597215,487.3314705,13.947398130777302,0.2352011761210029,0.05151307178626098,20,16,-75.0,0.002188032862052803,0.0,0.0,0.0,6366.161919529684,6365.35182701832,0.810092511364204,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2582.4391169976598,-3.238573291405213,50.76161521697024,487.33829775,13.946780638565562,0.2351999737573317,0.05151503684329543,21,27,-75.0,0.0021879366022432927,0.0,0.0,0.0,6366.161814986547,6365.351827543686,0.8099874428608866,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2582.418920699741,-3.238573782821534,50.76161513303443,487.33869775,13.946744460472669,0.2351999033123548,0.051515151973518254,21,31,-75.0,0.0021879309625019907,0.0,0.0,0.0,6366.161808861496,6365.351827574466,0.8099812870292812,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2581.5616130985118,-3.238594642830087,50.76161157006404,487.35567725,13.945208745652018,0.23519691301114204,0.0515200391075644,5,24,-75.0,0.002187691562533395,0.0,0.0,0.0,6366.161548860734,6365.351828881062,0.8097199796724264,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2581.2403657347586,-3.238602459420942,50.761610234959996,487.36203975,13.94463328786195,0.2351957924957284,0.05152187039767122,20,27,-75.0,0.002187601855398309,0.0,0.0,0.0,6366.16145143414,6365.351829370665,0.8096220634759544,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2580.9645979093802,-3.238609169403669,50.761609088868916,487.3675015,13.944139298614818,0.23519483061359706,0.0515234424289075,20,16,-75.0,0.002187524848255668,0.0,0.0,0.0,6366.161367800396,6365.351829790953,0.809538009442779,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2579.6282846122904,-3.238641684578814,50.761603535150854,487.393968,13.941745529876,0.2351901695336449,0.0515310601640135,20,27,-75.0,0.0021871516877227416,0.0,0.0,0.0,6366.160962528736,6365.351831827586,0.8091307011498261,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2387543,50.7615843,487.485634,13.933454777218385,0.23517402601051587,0.05155744398152722,17,11,-75.0,0.002185859256407256,0.0,0.0,0.0,6366.159558881405,6365.3518388814055,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2387680005509782,50.761581911606974,487.49910175,13.932454135664898,0.2351716541721721,0.05156132034417336,0,25,-75.0,0.0021857018460867913,0.0,0.0,0.0,6366.159559756316,6365.351839756317,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2389255328538504,50.76155444927686,487.65395725,13.920948513115793,0.23514438219187508,0.05160589171472509,4,4,-75.0,0.002183891903529149,0.0,0.0,0.0,6366.15956981626,6365.35184981626,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2389255328538504,50.76155444927686,487.65395725,13.920948513115793,0.23514438219187508,0.05160589171472509,4,4,-75.0,0.002183891903529149,0.0,0.0,0.0,6366.15956981626,6365.35184981626,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2390339053285593,50.761535556893385,487.76048825,13.913033356884478,0.2351256207572924,0.05163655405914453,17,4,-75.0,0.0021826467750667555,0.0,0.0,0.0,6366.159576736879,6365.351856736879,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2390440703027026,50.76153378485127,487.7704805,13.912290941814192,0.23512386099774155,0.05163943008406711,17,19,-75.0,0.0021825299861989293,0.0,0.0,0.0,6366.15957738601,6365.35185738601,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2391307143154573,50.76151868035246,487.85565225,13.905962758395802,0.23510886119284047,0.051663944690456855,4,4,-75.0,0.0021815345034744936,0.0,0.0,0.0,6366.159582919059,6365.351862919059,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.239131844519993,50.76151848332589,487.85676325,13.905880212108121,0.23510866553191714,0.05166426446465075,20,4,-75.0,0.0021815215181676655,0.0,0.0,0.0,6366.159582991233,6365.351862991233,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.23934013175518,50.76148217297742,488.06151125,13.89066762226995,0.2350726068615964,0.05172319617180825,4,4,-75.0,0.002179128434817108,0.0,0.0,0.0,6366.159596292365,6365.351876292365,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.239354337642885,50.761479696489936,488.07547575,13.889630072644094,0.23507014753939695,0.05172721551179985,17,11,-75.0,0.0021789652185099945,0.0,0.0,0.0,6366.159597199547,6365.351877199547,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2395365289538103,50.76144793539819,488.25457125,13.876323440181936,0.2350386065935004,0.05177876377385479,4,4,-75.0,0.0021768719601670083,0.0,0.0,0.0,6366.159608834204,6365.351888834204,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.239641131367305,50.76142970024287,488.35739625,13.868683636373795,0.23501565944916644,0.0518084052238633,5,24,-75.0,0.002175670147228562,0.0,0.0,0.0,6366.159615514069,6365.351895514069,0.80772,1010.0,-832.0,153.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2396442829187464,50.76142915083843,488.36049425,13.868453457796626,0.2350144266323694,0.051809303410817874,17,19,-75.0,0.0021756339379751383,0.0,0.0,0.0,6366.159615715325,6365.351895715326,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2397411061476453,50.76141227181473,488.45567225,13.861381819120703,0.23497655153969368,0.051836897871102995,4,4,-75.0,0.002174521502751647,0.0,0.0,0.0,6366.159621898414,6365.351901898414,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2398224,50.7613981,488.53558475,13.855444393185202,0.2349447511935691,0.05186006648472729,17,11,-75.0,0.0021735874898516365,0.0,0.0,0.0,6366.159627089804,6365.351907089805,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.239883469636051,50.76138568063976,488.596271,13.850938288748448,0.23492060173315923,0.051877660932136124,11,14,-75.0,0.002172878624150746,0.0,0.0,0.0,6366.159631639243,6365.351911639244,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2399468256254864,50.76137279631775,488.65922925,13.846263482681913,0.23489554815403957,0.05189591408863495,4,4,-75.0,0.002172143219606667,0.0,0.0,0.0,6366.159636359006,6365.351916359006,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2401091043873067,50.76133979467353,488.82048925,13.834289528096306,0.2348377539330292,0.051926492993037573,17,19,-75.0,0.0021702595691434137,0.0,0.0,0.0,6366.1596484481115,6365.351928448112,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.240157663484061,50.761329919505535,488.8687435,13.830706530464763,0.23482881708695888,0.05191444837584047,21,31,-75.0,0.0021696959195070097,0.0,0.0,0.0,6366.159652065567,6365.351932065567,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.240157663484061,50.761329919505535,488.8687435,13.830706530464763,0.23482881708695888,0.05191444837584047,21,31,-75.0,0.0021696959195070097,0.0,0.0,0.0,6366.159652065567,6365.351932065567,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2575.0,-3.2402802,50.761305,488.99051075,13.821665010425605,0.23480626539110497,0.05188405437088976,17,11,-75.0,0.0021682735770980326,0.0,0.0,0.0,6366.159661194037,6365.351941194037,0.80772,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2567.7662837835774,-3.2405892532916303,50.761251094346754,489.27551425,13.798973413935721,0.2347534818039804,0.051812915392305856,17,19,-75.0,0.0021647223966580645,0.0,0.0,0.0,6366.15747611593,6365.351960952633,0.8055151632972344,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2565.61734441102,-3.2406810645773834,50.76123508045055,489.360181,13.792232360835989,0.23473780124295157,0.05179178194617268,5,24,-75.0,0.002163667438011888,0.0,0.0,0.0,6366.1568269889485,6365.351966822372,0.8048601665764789,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2563.8179478732113,-3.240757941995065,50.76122167134755,489.431076,13.7865877960038,0.23472467125539284,0.05177408603055513,11,14,-75.0,0.002162784077150384,0.0,0.0,0.0,6366.156283447861,6365.351971737349,0.8043117105117549,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2563.1502459940934,-3.2407864688901484,50.761216695633145,489.457383,13.784493267940606,0.2347197991123262,0.05176751960905643,4,27,-75.0,0.002162456288530826,0.0,0.0,0.0,6366.156081756128,6365.351973561149,0.8041081949789997,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2558.1209713771714,-3.2410013396188817,50.7611792174787,489.655533,13.768716830653098,0.23468310107953458,0.05171805990555665,4,27,-75.0,0.0021599873139246206,0.0,0.0,0.0,6366.15456257048,6365.351987298404,0.8025752720757617,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2553.0496655779843,-3.241218006087846,50.76114142610788,489.855339,13.752808544866229,0.23465079075287923,0.05167424900749295,4,27,-75.0,0.002157497705344416,0.0,0.0,0.0,6366.153030688534,6365.352001150466,0.8010295380681695,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2553.0496655779843,-3.241218006087846,50.76114142610788,489.855339,13.752808544866229,0.23465079075287923,0.05167424900749295,4,27,-75.0,0.002157497705344416,0.0,0.0,0.0,6366.153030688534,6365.352001150466,0.8010295380681695,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2553.0496655779843,-3.241218006087846,50.76114142610788,489.855339,13.752808544866229,0.23465079075287923,0.05167424900749295,4,27,-75.0,0.002157497705344416,0.0,0.0,0.0,6366.153030688534,6365.352001150466,0.8010295380681695,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2550.0,-3.2413483,50.7611187,489.97549375,13.743241984794713,0.23463560204736292,0.051653380100374804,17,11,-75.0,0.002156000561632254,0.0,0.0,0.0,6366.152109480501,6365.352009480501,0.8000999999999999,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2548.168082465997,-3.2414400131194223,50.761103407152426,490.058662,13.736531555165572,0.23462508878794072,0.05163893514098344,4,27,-75.0,0.0021549496052817424,0.0,0.0,0.0,6366.151556717126,6365.35201508559,0.7995416315356357,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
4066cd,TOM3KM,2548.168082465997,-3.2414400131194223,50.761103407152426,490.058662,13.736531555165572,0.23462508878794072,0.05163893514098344,4,27,-75.0,0.0021549496052817424,0.0,0.0,0.0,6366.151556717126,6365.35201508559,0.7995416315356357,1010.0,-896.0,152.0,-166.0,-175.78,-0.5,256.289,-0.063
